x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1207202,62,5,33,234,0,1,1,0,0,0,1,1,1,4,2,2,3,1,2,2,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1251,43000,37618,28000,10000,1,0,1,0,0,0,0,0,0,0,0,0.2548,0.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,2,2,2,2,2,1,0,1,1,5382,3822,28000,37618,62,5,33.5000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0854,5382,0,,0,0,0,5382,0,5382,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,769
1306517,19,19,19,19,0,0,0,2,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,717,0,,0,0,0,430,0,430,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,517
1492586,135,2,40,211,0,1,1,2,1,0,0,0,7,11,5,6,5,4,5,2,2,1,5,1,1,1,1,1,4,14,0,1,1,2,3,0,1,1,2,0.2258,3900,3019,11800,0,0,0,2,0,0,0,0,0,0,0,1,0.2949,0.2180,2,0,0,0,0,2,2,1,0,0,0,0,1,1,2,1,180,9,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,20,0,0,0,0,0,0,0,2,0,1,0,1,21,0,1,3,4,4,0,4,7,21,21,0,1,1,2,2,0,3,4,17,17,0,1,1,1,1,0,2,3,15,15,0,1,2,14,14,0,3,0,0,1,3,3,0,5,0,4,6,18,18,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,3,0,1,0,2,26,0,1,3,4,4,2,9,12,26,26,0,2,2,3,3,2,8,9,22,22,0,2,2,2,2,2,6,7,19,19,2,4,5,17,17,1.0000,1.0000,1,1,1,0,0,0,0,0,0,15502,14621,11800,3019,31,20,25.5000,2,0,,0,1,1,1,1,1,1,1,1,0,5,1,135,135,135.0000,320821,0.7941,1,1,1,1,20422,15,15,15.0000,0.9248,1,1,1,0.6628,459388,14621,0.2267,0,0,0,444767,320939,123828,1,1,1,2,0,5,15,2,8.5000,123065,443886,0.9866,0,,123065,0.9866,1,1,1,1,5,102643,1.0000,570
1546493,119,7,51,122,0,0,1,1,1,4,0,0,4,11,3,8,3,3,6,2,2,2,5,0,0,1,0,0,3,4,0,0,1,1,3,0,0,1,1,0.5300,1000,470,1500,200,0,0,0,1,0,0,1,0,0,0,1,0.6740,0.3860,3,0,0,0,0,1,3,1,0,0,0,0,0,1,1,1,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,0,0,825,337,1500,470,119,27,73.0000,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1985,2373,295,1.4750,0,0,0,2078,0,2078,1,1,1,1,0,1,7,7,7.0000,1548,1548,0.7709,0,,1548,0.7709,1,1,1,0,,0,,645
1228238,4,4,4,172,0,1,1,0,0,0,3,2,2,8,1,7,3,1,2,1,1,1,6,0,0,0,0,0,0,3,0,0,3,3,1,0,0,1,1,0.2240,500,388,500,124,0,0,1,0,0,0,0,0,0,0,0,0.2240,0.2240,51,0,0,1,15,36,50,2,0,0,0,0,0,2,51,2,38583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,1,1,112,112,500,388,4,4,4.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0060,112,0,0.0000,0,0,0,112,0,112,1,1,1,0,0,2,,,,0,0,,0,,0,,0,0,0,0,,0,,622
1588332,11,0,4,11,0,2,3,0,0,0,0,0,0,3,3,0,1,1,3,3,1,1,0,0,0,0,0,0,0,7,1,1,1,5,4,1,1,1,3,0.4258,850,488,300,250,0,0,0,0,0,0,1,1,0,0,0,0.7119,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666,0.6666,0,0,0,0,0,0,2,2,3,362,184,300,488,11,0,4.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4258,362,0,,0,0,0,362,0,362,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,635
1348148,292,5,148,361,1,1,1,0,0,1,4,3,6,15,2,13,7,2,4,1,3,1,6,1,1,1,5,5,3,1,0,0,0,1,1,0,0,0,1,0.0826,22000,20182,22000,0,1,0,0,0,0,0,0,0,0,0,0,0.0826,0.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,1,1,1,0,0,0,1818,1818,22000,20182,292,292,292.0000,0,0,,0,1,1,1,1,1,1,5,1,0,1,0,5,5,5.0000,414420,0.9938,1,1,1,0,0,,,,,0,0,0,0.2853,416238,0,,0,0,0,416238,0,416238,1,1,1,0,0,1,,,,0,414420,,0,,0,,0,0,0,0,,0,,811
1455637,102,31,66,216,0,0,0,0,1,0,0,2,2,5,2,3,2,2,0,0,0,0,5,0,1,0,0,4,0,2,0,0,0,2,1,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,1652,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,53,1,0,0,0,1,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,22493,31,31,31.0000,0.7491,1,1,1,0.4909,37532,15039,0.8247,1,1,1,22493,0,22493,1,1,1,2,1,9,102,31,66.5000,22493,22493,0.7491,0,,22493,0.7491,1,1,1,0,,0,,576
1097158,114,3,45,132,0,1,1,1,1,3,0,0,2,8,5,3,3,3,4,2,1,1,4,0,1,1,0,3,4,3,0,0,0,0,2,0,0,0,0,0.7036,1100,326,700,500,0,0,0,0,0,1,0,1,0,0,1,0.8000,0.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,2,1,0,0,1,3,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,2,1,1,1,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,2,1,0,0,1,3,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,1.0000,1.0000,0,0,0,0,0,0,0,0,0,1627,853,700,326,40,16,28.0000,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,17239,114,3,58.5000,0.9879,1,1,1,0.9746,50747,853,1.2185,0,0,1,49894,32361,17533,1,1,1,3,0,5,114,3,57.6666,49120,49120,1.0777,31881,1.1335,17239,0.9879,1,1,1,0,5,31881,1.1335,581
1255893,80,2,32,129,0,4,4,2,4,4,7,7,2,30,9,21,7,5,6,6,2,2,23,0,1,1,0,6,4,8,0,1,6,6,4,0,1,2,2,0.2834,8992,6162,2800,392,2,1,1,1,0,1,0,0,0,0,0,0.5300,0.0040,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,10,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1.0000,1.0000,4,1,0,0,0,0,1,2,2,2438,1007,2800,6162,37,2,21.8333,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,30837,4,4,4.0000,0.9729,1,1,1,0.2290,33275,0,0.0000,0,0,0,33275,0,33275,1,1,1,2,0,9,80,4,42.0000,30837,30837,0.9729,0,,30837,0.9729,1,1,1,0,,0,,678
928670,119,119,119,119,0,0,0,0,0,0,0,0,3,3,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,4,2,0,0,1,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,3,3,3,3,1,0,0,1,1,1,1,0,0,708,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0000,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,119,119,119.0000,0,0,,0,,0,,0,0,0,0,,0,,523
1174542,20,6,12,110,0,0,2,5,1,0,1,2,2,13,3,10,5,1,11,3,3,1,2,0,1,1,0,1,7,11,0,0,1,4,9,0,0,1,3,1.2038,1300,-265,700,300,0,0,0,0,0,0,0,0,0,0,5,1.4733,1.0433,3,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2171,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2,1,1,0,0,1,0,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,0,,0,0,0,0,0,0,,0,0,0,0,0,6,4,4,4,4,4,2,1,1,1,1,1,0,3,1,1,0,1,6,3,4,4,4,4,5,6,6,6,6,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,0,2,5227,1313,700,-265,20,6,12.3333,9,2,1.2520,1252,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.9495,17575,5039,0.9972,2,3,3,1565,1565,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,338
1400021,225,55,118,225,1,1,1,0,0,2,1,0,4,8,5,3,3,3,6,3,2,2,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0.1401,8900,7653,6600,2300,0,1,1,0,0,0,0,0,0,0,0,0.2021,0.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666,0.6666,2,2,1,1,0,0,1,1,1,2599,1352,6600,7653,225,0,116.5000,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,125,125,125.0000,70227,0.7490,1,1,1,0,0,,,,,0,0,0,0.5666,72826,0,,0,0,0,72826,0,72826,1,1,1,0,0,,,,,0,70227,,0,,0,,0,0,0,0,,0,,802
614467,95,2,59,95,0,1,1,0,0,2,1,5,0,9,5,4,3,2,1,1,1,1,8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1.0040,500,-2,500,500,0,0,0,0,0,0,0,0,0,0,1,1.0040,1.0040,11,0,0,0,3,8,11,2,0,0,0,1,2,2,3,0,13864,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,47,4,0,0,0,4,4,4,4,0,0,0,4,56,0,0,0,0,0,8,20,32,32,56,0,0,0,0,0,8,20,32,32,56,0,0,4,4,8,8,20,32,32,56,8,20,28,28,48,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,59,0,0,0,0,0,8,20,32,32,56,0,0,0,0,0,8,20,32,32,56,0,0,4,4,8,8,20,32,32,56,8,20,28,28,48,1.0000,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5888,18172,17670,0.7354,4,4,4,16054,15552,502,1,1,1,4,4,9,95,54,74.0000,15552,15552,1.4032,15552,1.4032,0,,1,1,1,1,5,15552,1.4032,461
1205806,94,42,75,208,1,0,0,0,0,1,7,4,8,20,9,11,6,2,6,1,2,1,12,1,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0.0000,400,400,11000,400,0,0,0,1,1,0,0,0,0,0,1,0.0000,0.0000,7,0,3,4,4,6,7,2,0,1,2,2,2,2,6,2,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,0,0,0,8,61,0,0,0,0,0,0,48,56,61,61,0,0,0,5,5,0,48,56,61,61,0,0,8,8,8,0,48,56,56,56,0,48,48,48,48,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,1,0,9,0,0,0,9,66,0,0,0,0,0,0,48,56,61,61,0,0,0,5,5,0,48,56,61,61,0,0,8,8,8,0,48,56,56,56,0,48,48,48,48,0.0000,0.0000,0,0,0,0,0,0,0,0,0,13895,7290,11000,400,42,42,42.0000,3,0,,0,1,1,1,1,0,1,2,0,0,5,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1104,38371,13895,0.0894,0,0,0,24476,24476,0,1,1,1,8,0,5,94,67,80.1250,24476,24476,1.3028,24476,1.3028,0,,1,1,1,1,5,24476,1.3028,630
1141237,148,7,77,493,0,0,1,1,1,2,1,1,9,16,2,14,3,2,16,2,3,2,0,0,0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,0.0808,4900,4504,10000,124,1,0,0,0,0,0,0,0,0,0,0,0.0808,0.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000,0.5000,1,1,1,0,0,0,0,0,1,396,396,10000,4504,148,7,77.5000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0093,396,0,,0,0,0,396,0,396,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,817
1387362,213,32,125,316,1,0,0,0,1,0,0,3,10,14,5,9,8,5,10,2,4,2,2,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,0.4177,41500,24163,37000,2000,0,0,1,0,0,0,0,0,1,0,0,0.8530,0.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,1,0,14,1,2,5,6,9,1,3,8,9,13,0,1,2,2,3,0,1,3,3,4,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,1,2,5,6,9,1,3,8,9,13,0,1,2,2,3,0,1,3,3,4,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1.0000,1.0000,2,2,2,2,2,1,0,0,0,17337,10237,29500,24163,213,134,173.5000,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,121,121,121.0000,274377,0.5123,1,1,1,1,987,32,32,32.0000,0.1110,1,1,1,0.4045,293091,0,,0,0,1,293091,390,292701,1,1,1,1,0,1,32,32,32.0000,987,275364,0.1110,0,,987,0.1110,1,1,1,0,,0,,787
1219592,321,2,85,321,0,2,2,1,0,3,1,0,3,10,4,6,2,2,10,4,2,2,0,0,0,1,0,0,6,2,0,0,0,1,2,0,0,0,1,0.8458,5650,239,5000,250,0,0,0,0,0,0,1,1,0,1,0,0.9737,0.6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,1,13,0,0,1,3,7,0,0,1,8,13,0,0,0,2,3,0,0,0,5,6,0,0,0,2,2,0,0,0,3,3,0,0,0,1,1,0.7500,0.7500,1,1,1,0,0,0,1,2,2,1832,779,5000,239,321,2,85.2500,4,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1487,1832,521,0.7787,0,0,0,1311,0,1311,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,563
965547,166,2,82,343,1,1,1,0,0,3,1,1,9,15,3,12,5,3,10,2,2,2,2,1,0,1,3,0,5,2,0,0,1,2,2,0,0,1,2,0.0934,16600,15049,16100,100,1,0,0,0,0,0,0,0,0,0,0,0.0963,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000,0.5000,1,1,1,1,1,1,1,1,1,1551,1551,16100,15049,166,2,84.0000,0,0,,0,1,1,1,1,1,1,3,1,0,1,0,80,80,80.0000,142814,0.7596,1,1,1,0,0,,,,,0,0,0,0.2712,144365,0,,0,0,0,144365,0,144365,1,1,1,0,0,1,,,,0,142814,,0,,0,,0,0,0,0,,0,,815
1601053,299,1,84,379,0,2,2,0,0,5,4,1,6,18,5,13,6,4,13,3,3,2,1,1,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0.2965,102500,72107,40000,124,2,0,0,0,0,0,0,1,0,0,0,0.7540,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666,0.6666,3,3,3,3,2,2,2,2,2,232,133,31000,62268,299,1,100.3333,0,0,,0,1,1,1,1,1,1,4,2,0,1,0,64,55,59.5000,171147,0.8781,1,1,1,0,0,,,,,0,0,0,0.3086,171379,0,,0,0,0,171379,0,171379,1,1,1,0,0,1,,,,0,140986,,0,,0,,0,0,0,0,,0,,815
