x001   ,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041  ,x042   ,x043  ,x044   ,x045 ,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057  ,x058  ,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075 ,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222  ,x223  ,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233  ,x234 ,x235 ,x236  ,x237,x238,x239    ,x240,x241,x242  ,x243 ,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257    ,x258   ,x259  ,x260,x261,x262,x263,x264 ,x265,x266,x267    ,x268  ,x269,x270,x271,x272   ,x273   ,x274  ,x275   ,x276,x277,x278,x279   ,x280   ,x281   ,x282,x283,x284,x285,x286,x287,x288,x289,x290    ,x291  ,x292   ,x293  ,x294  ,x295  ,x296  ,x297  ,x298,x299,x300,x301,x302,x303  ,x304  ,y
1394993,5   ,5   ,5   ,126 ,0   ,1   ,1   ,1   ,3   ,1   ,1   ,0   ,3   ,10  ,1   ,9   ,4   ,1   ,0   ,0   ,0   ,0   ,10  ,0   ,1   ,0   ,0   ,1   ,0   ,4   ,0   ,0   ,1   ,2   ,3   ,0   ,0   ,1   ,2   ,      ,0      ,0     ,       ,     ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,2   ,0   ,1   ,2   ,2   ,2   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,     ,     ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,1   ,0.4306 ,21471  ,9298  ,0.8623 ,0   ,0   ,0   ,2822   ,0      ,2822   ,1   ,1   ,1   ,1   ,0   ,9   ,5   ,5   ,5.0000  ,2822  ,2822   ,0.9406,0     ,      ,2822  ,0.9406,1   ,1   ,1   ,0   ,    ,0     ,      ,576
903677 ,54  ,3   ,39  ,54  ,1   ,1   ,3   ,1   ,2   ,11  ,0   ,0   ,0   ,17  ,11  ,6   ,5   ,3   ,7   ,1   ,3   ,1   ,10  ,0   ,0   ,1   ,0   ,0   ,3   ,18  ,2   ,3   ,5   ,14  ,12  ,1   ,2   ,4   ,8   ,1.0566,300    ,-17   ,500    ,300  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,5   ,1.0566,1.0566,2   ,0   ,0   ,0   ,0   ,2   ,2   ,1   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,557  ,1   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,24  ,1   ,0   ,0   ,0   ,1   ,1   ,1   ,10  ,0   ,0   ,0   ,10  ,21  ,1   ,1   ,1   ,1   ,1   ,3   ,3   ,21  ,21  ,21  ,1   ,1   ,1   ,1   ,1   ,2   ,2   ,20  ,20  ,20  ,1   ,1   ,10  ,10  ,10  ,1   ,1   ,19  ,19  ,19  ,0   ,0   ,9   ,9   ,9   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,3   ,0   ,0   ,0   ,1   ,3   ,2   ,0   ,0   ,0   ,1   ,2   ,0   ,12  ,0   ,0   ,2   ,10  ,28  ,3   ,4   ,4   ,4   ,4   ,9   ,10  ,28  ,28  ,28  ,3   ,3   ,3   ,3   ,3   ,6   ,6   ,24  ,24  ,24  ,3   ,3   ,12  ,12  ,12  ,3   ,3   ,21  ,21  ,21  ,0   ,0   ,9   ,9   ,9   ,1.0000,1.0000,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,3009  ,1026 ,500  ,-17   ,6   ,6   ,6.0000  ,6   ,1   ,1.0566,317  ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,1.1122 ,32341  ,3009  ,1.4881 ,1   ,1   ,1   ,29649  ,24294  ,5355   ,1   ,1   ,1   ,10  ,0   ,5   ,54  ,3   ,42.8999 ,29332 ,29332  ,1.1004,23977 ,1.1435,5355  ,0.9416,1   ,1   ,1   ,0   ,5   ,23977 ,1.1435,466
1113811,17  ,3   ,8   ,17  ,0   ,4   ,11  ,4   ,0   ,0   ,0   ,0   ,0   ,15  ,13  ,2   ,4   ,4   ,3   ,3   ,2   ,2   ,12  ,0   ,0   ,1   ,0   ,0   ,2   ,46  ,3   ,9   ,12  ,15  ,16  ,1   ,4   ,6   ,8   ,1.1672,3300   ,-552  ,2500   ,300  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,2   ,1.2196,0.8466,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,2   ,0   ,1   ,1   ,0   ,2   ,1   ,3   ,1   ,1   ,1   ,0   ,4   ,3   ,3   ,3   ,3   ,3   ,4   ,4   ,4   ,4   ,4   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,4   ,3   ,3   ,3   ,3   ,3   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,3   ,1   ,1   ,1   ,0   ,4   ,3   ,3   ,3   ,3   ,3   ,4   ,4   ,4   ,4   ,4   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,3852  ,3049 ,2500 ,-552  ,17  ,10  ,12.6666 ,3   ,2   ,1.1796,3303 ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.9745 ,17455  ,3303  ,1.1796 ,2   ,2   ,3   ,17455  ,3852   ,13603  ,1   ,1   ,1   ,10  ,0   ,1   ,14  ,3   ,7.7000  ,13603 ,13603  ,0.9895,0     ,      ,13603 ,0.9895,1   ,1   ,1   ,0   ,1   ,13315 ,1.0000,462
1466710,239 ,6   ,122 ,239 ,0   ,0   ,1   ,2   ,1   ,3   ,0   ,3   ,5   ,15  ,4   ,11  ,3   ,1   ,15  ,4   ,3   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,13  ,2   ,0   ,0   ,0   ,2   ,2   ,0   ,0   ,0   ,2   ,0.1146,24900  ,22045 ,13200  ,100  ,1   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0.5159,0.0000,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,4   ,3   ,1   ,0   ,0   ,9   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.7500,0.7500,4   ,4   ,2   ,2   ,1   ,0   ,0   ,0   ,1   ,2855  ,1393 ,13200,22045 ,239 ,6   ,122.0000,4   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0344 ,2855   ,0     ,       ,0   ,0   ,0   ,2855   ,0      ,2855   ,1   ,1   ,1   ,0   ,0   ,    ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,743
1445776,190 ,5   ,81  ,211 ,0   ,2   ,2   ,2   ,3   ,8   ,4   ,4   ,13  ,36  ,17  ,19  ,7   ,6   ,23  ,7   ,3   ,2   ,11  ,1   ,1   ,1   ,2   ,2   ,14  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.6780,63750  ,20524 ,25000  ,2000 ,1   ,0   ,1   ,0   ,1   ,1   ,0   ,0   ,0   ,3   ,0   ,0.9665,0.0091,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,1   ,0   ,0   ,3   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,7   ,7   ,6   ,5   ,1   ,1   ,0   ,1   ,1   ,43226 ,23552,25000,20524 ,80  ,5   ,43.8571 ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,1   ,1   ,2   ,1   ,0   ,1   ,0   ,28  ,28  ,28.0000 ,355491 ,0.9594,1   ,1   ,1   ,1   ,1841 ,57  ,57  ,57.0000 ,0.0716,1   ,1   ,1   ,0.4431 ,451039 ,0     ,       ,0   ,0   ,0   ,451039 ,0      ,451039 ,1   ,1   ,1   ,9   ,0   ,1   ,190 ,5   ,115.7777,52322 ,407813 ,0.4690,0     ,      ,52322 ,0.4690,1   ,1   ,1   ,0   ,1   ,19997 ,0.4361,660
1309517,68  ,28  ,43  ,253 ,1   ,0   ,1   ,0   ,3   ,4   ,3   ,3   ,5   ,19  ,6   ,13  ,5   ,4   ,12  ,3   ,2   ,1   ,7   ,0   ,1   ,1   ,0   ,6   ,7   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.2961,7800   ,5490  ,6800   ,200  ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0.7824,0.0000,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,115  ,2   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,40  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,1   ,1   ,0   ,0   ,4   ,1   ,2   ,2   ,3   ,3   ,1   ,2   ,2   ,4   ,4   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,3   ,1   ,1   ,1   ,3   ,3   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,0   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,3   ,2   ,1   ,0   ,0   ,7   ,1   ,3   ,4   ,6   ,6   ,1   ,3   ,4   ,7   ,7   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.6666,0.6666,3   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,2310  ,1371 ,6800 ,5490  ,68  ,28  ,44.0000 ,1   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,1   ,10398,35  ,28  ,31.5000 ,0.3549,1   ,1   ,1   ,0.2871 ,40609  ,0     ,       ,0   ,0   ,1   ,40609  ,9246   ,31363  ,1   ,1   ,1   ,3   ,0   ,2   ,63  ,28  ,42.0000 ,38299 ,38299  ,0.7769,8307  ,0.4480,29992 ,0.9751,1   ,1   ,1   ,0   ,1   ,27901 ,1.3950,636
1370429,276 ,92  ,164 ,331 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,11  ,12  ,6   ,6   ,5   ,4   ,8   ,3   ,3   ,1   ,1   ,1   ,0   ,1   ,2   ,0   ,6   ,3   ,0   ,0   ,2   ,3   ,1   ,0   ,0   ,0   ,1   ,0.8943,15005  ,1586  ,36400  ,705  ,0   ,1   ,0   ,1   ,0   ,1   ,0   ,0   ,2   ,2   ,0   ,0.9963,0.5375,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,1   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,2   ,2   ,2   ,2   ,0   ,0   ,0   ,0   ,0   ,49359 ,34450,36400,1416  ,276 ,92  ,159.3333,2   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,1   ,1   ,3   ,2   ,0   ,2   ,1   ,164 ,109 ,136.5000,338261 ,0.7434,1   ,1   ,1   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.4550 ,388450 ,34450 ,0.9464 ,0   ,0   ,0   ,351680 ,0      ,351680 ,1   ,1   ,1   ,1   ,0   ,1   ,109 ,109 ,109.0000,108818,338261 ,0.7254,0     ,      ,108818,0.7254,1   ,1   ,1   ,0   ,    ,0     ,      ,641
890079 ,    ,    ,    ,108 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,2   ,0   ,2   ,2   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,0      ,0     ,       ,     ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,11  ,0   ,0   ,0   ,0   ,1   ,9   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,10  ,0   ,15086,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,1   ,30  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,     ,     ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0000 ,0      ,0     ,       ,0   ,0   ,0   ,0      ,0      ,0      ,0   ,0   ,0   ,0   ,0   ,1   ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,548
1502588,122 ,9   ,55  ,393 ,0   ,0   ,1   ,2   ,0   ,4   ,7   ,4   ,10  ,28  ,6   ,22  ,9   ,6   ,13  ,4   ,4   ,4   ,8   ,1   ,1   ,1   ,2   ,7   ,6   ,1   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0.2806,48987  ,35237 ,35000  ,500  ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,1   ,1   ,1.0061,0.0000,1   ,0   ,0   ,0   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,290  ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,101 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,3   ,0   ,0   ,3   ,3   ,3   ,0   ,0   ,3   ,3   ,3   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,0   ,0   ,3   ,3   ,3   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,3   ,0   ,0   ,3   ,3   ,3   ,0   ,0   ,3   ,3   ,3   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.7500,1.0000,2   ,2   ,2   ,1   ,0   ,0   ,0   ,0   ,0   ,13750 ,8907 ,15000,237   ,74  ,18  ,51.0000 ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,1   ,1   ,2   ,1   ,0   ,2   ,1   ,49  ,49  ,49.0000 ,113643 ,0.9193,1   ,1   ,1   ,1   ,14179,9   ,9   ,9.0000  ,0.9231,1   ,1   ,1   ,0.3325 ,141572 ,0     ,       ,0   ,0   ,0   ,141572 ,113643 ,27929  ,1   ,1   ,1   ,1   ,0   ,1   ,9   ,9   ,9.0000  ,14179 ,127822 ,0.9231,0     ,      ,14179 ,0.9231,1   ,1   ,1   ,0   ,    ,0     ,      ,607
933968 ,7   ,5   ,6   ,38  ,0   ,1   ,3   ,0   ,0   ,2   ,0   ,0   ,0   ,5   ,3   ,2   ,4   ,3   ,0   ,0   ,0   ,0   ,4   ,0   ,0   ,0   ,0   ,0   ,0   ,6   ,0   ,0   ,0   ,5   ,5   ,0   ,0   ,0   ,4   ,1.0000,500    ,0     ,500    ,500  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,1.0000,1.0000,3   ,0   ,0   ,2   ,2   ,3   ,3   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1023 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,2   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,     ,     ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.8938 ,12100  ,0     ,       ,0   ,1   ,1   ,12100  ,500    ,11600  ,1   ,1   ,1   ,2   ,0   ,1   ,7   ,5   ,6.0000  ,11600 ,11600  ,0.9467,0     ,      ,11600 ,0.9467,1   ,1   ,1   ,0   ,    ,0     ,      ,551
